0.6311952,0.3667611
-0.5387027,-0.436543
0.66193354,0.6911138
0.17069924,0.6837547
-0.42320907,-0.3049972
-0.59898615,-0.8695549
-0.57062936,-0.27917707
-0.4662,-0.658512
0.2462045,0.67173755
-0.7299305,-0.78423095
0.4400363,0.8698883
0.8650477,0.40332866
0.26397777,0.3497722
0.6745223,0.3560959
0.30686867,0.43864453
-0.51931405,-0.36263084
-0.4122274,-0.6145742
0.34878385,0.14101219
-0.7277914,-0.21225595
0.30030644,0.74238086
-0.30393982,-0.58376276
-0.7374536,-0.8023659
0.674744,0.81839037
0.29861343,0.5020536
0.5700537,0.1927954
-0.8931632,-0.52563477
-0.38449848,-0.7557081
-0.1823039,-0.2668985
-0.23531961,-0.66788983
0.41257787,0.60532916
-0.8710635,-0.5249677
-0.37185335,-0.5509305
0.16950893,0.62178695
0.18785107,0.42082763
0.25448143,0.29756677
-0.54898953,-0.61399007
-0.4517268,-0.66512144
0.6658313,0.34815145
0.2922188,0.21301258
0.85285366,0.45838368
-0.7218821,-0.8074976
-0.65943706,-0.29765773
0.83879685,0.36918783
0.28807223,0.77729976
0.4394828,0.5800754
-0.69700575,-0.5965065
0.41156447,0.18427205
-0.45770478,-0.49984598
0.7139987,0.20555937
0.14034986,0.3604535
-0.53957915,-0.24741948
0.42759323,0.4432937
0.545176,0.82017815
0.83113456,0.63954973
0.8009466,0.41825092
0.5888181,0.34183955
-0.34580696,-0.85439694
0.4774475,0.8833616
0.44751906,0.34369767
0.28458488,0.5125699
-0.68409276,-0.7275797
0.44986928,0.26908278
0.64670444,0.85072374
-0.44903147,-0.1748662
0.30739224,0.46783006
0.8732319,0.58989334
0.1824038,0.73926103
-0.8369514,-0.36964262
0.49871624,0.203547
0.62947047,0.65918124
0.41379058,0.80972946
-0.78327537,-0.31291723
-0.89190316,-0.42619777
0.33374166,0.83327806
0.66819537,0.3815987
-0.4040357,-0.8776773
0.7870296,0.5137422
0.37828588,0.4023713
-0.30992746,-0.83299077
0.41459823,0.46403122
-0.4631015,-0.83743453
-0.5677726,-0.7673955
0.68274045,0.58138895
-0.24119473,-0.44500685
0.3900627,0.80369806
0.3669417,0.3879
0.38120294,0.8059908
0.7900337,0.3656981
-0.6767396,-0.65641
0.46554852,0.12583494
-0.6313479,-0.44922435
0.5429094,0.6785828
0.57698905,0.1359222
0.69855106,0.27530062
0.26379073,0.27886152
0.3450706,0.5670333
-0.6416867,-0.14155066
-0.31000257,-0.625931
-0.5268878,-0.37063098
0.8473507,0.6177325
-0.32535625,-0.38114023
-0.3302319,-0.8365388
-0.7534907,-0.42309618
0.629146,0.54816926
0.6102139,0.67227244
-0.549008,-0.756619
0.57719433,0.84205866
0.12572896,0.4596969
-0.8419745,-0.521436
0.6786699,0.25088668
-0.83575773,-0.59074354
-0.5741967,-0.68836987
-0.36826682,-0.6987113
0.80931103,0.64094496
-0.65069425,-0.68887985
-0.44202244,-0.51259625
-0.34387815,-0.18246102
-0.2710433,-0.25873935
-0.6113715,-0.59614325
-0.12157273,-0.46955943
-0.47967136,-0.8813757
-0.34635735,-0.16704118
0.6888381,0.2878375
-0.48819733,-0.40688193
0.20920634,0.67108226
0.4797777,0.38129735
-0.5550082,-0.58668566
0.30979717,0.78452504
-0.75280607,-0.66506255
0.34520316,0.15149546
-0.6434008,-0.23881197
0.8406857,0.60446477
0.48819268,0.692335
-0.59050715,-0.15270436
0.49779844,0.84611857
0.4420551,0.25355935
0.3355136,0.43841863
0.80544055,0.7327633
0.3056035,0.24165916
-0.663303,-0.26196468
0.5111736,0.46515906
-0.3150469,-0.5995445
-0.5057448,-0.54418266
