0.39693987,0.13289511
-0.069324136,0.8235189
0.2860309,0.7317916
-0.3243916,-0.46450746
0.7996557,0.8419808
-0.19756901,-0.34387076
0.8620533,-0.43436038
-0.32466018,0.9510635
0.6230241,0.76066744
-0.26638353,0.2827692
-0.6350639,0.76151
0.737306,0.6944518
0.02834344,-0.6169809
-0.19777358,0.22403002
0.99155545,-0.44629335
-0.59910524,-0.50819504
0.7075199,-0.23628175
-0.70686424,0.9507899
-0.3691405,-0.56261396
-0.097914696,-0.4184699
0.81077874,0.81322443
0.4231001,0.35710812
-0.63495564,-0.6951691
0.1810571,0.75865674
-0.39921308,0.39975095
0.95325553,-0.59689045
-0.8448211,-0.38840473
0.44944835,-0.97461975
-0.42993426,-0.078549385
0.46749794,0.8651817
-0.90242696,0.5220436
-0.21588004,0.32904696
-0.80197763,0.9125924
-0.7622981,0.6718104
0.6078806,0.7904501
0.13811278,0.5661099
0.52588546,0.46040165
0.80181754,-0.34309196
-0.57686317,-0.74703777
0.14581037,-0.45965195
0.29228103,0.7346257
-0.3515401,-0.27150583
-0.5923685,-0.76262486
-0.8518479,0.8859087
-0.5008614,0.76978016
-0.26831496,-0.57089055
0.8067198,-0.058197737
0.9750644,0.10049701
-0.0329293,-0.20958126
-0.06777477,-0.3446417
0.81337976,-0.11002946
-0.80388975,0.7813029
-0.3086784,0.83266246
-0.963467,0.9074899
-0.9044734,-0.059993505
0.78668344,0.91602314
-0.37616456,-0.80938756
-0.67743754,0.85594416
0.27779543,-0.9947767
-0.5440985,0.653597
0.883945,0.3041643
0.42129338,-0.7596942
-0.7202883,0.63955534
-0.7563182,0.36404562
-0.660362,0.10512924
-0.2344153,0.15712118
-0.11713421,0.9469323
-0.5816903,0.99406695
0.003308773,-0.4485408
0.6430167,-0.35344577
-0.067082286,-0.10697925
-0.8078599,-0.26519692
0.75035655,0.10476613
-0.363034,-0.84613144
0.17795515,-0.9705939
-0.67810166,0.84046745
-0.5040525,0.24421084
0.070230365,0.92023945
-0.097064376,0.88442457
-0.72862434,0.07127786
-0.8452947,0.76023376
0.9580995,-0.35158205
-0.75935614,0.8314985
-0.71185565,-0.31858587
0.46005523,0.5344845
-0.067150354,-0.1077193
-0.6772001,-0.88503325
0.48224223,-0.867522
0.034392953,0.7877042
-0.3807875,0.535318
-0.7193427,0.89504397
0.7936077,0.785205
-0.021793604,0.36519754
0.020451784,0.4516257
-0.4873693,-0.33231723
0.5963731,-0.29306173
-0.3142674,-0.47006977
0.6172544,0.9839853
-0.3928002,0.22175336
0.61195064,0.42964268
0.5966811,0.9461721
-0.9132725,-0.77287126
0.8425356,-0.584905
0.7891785,-0.99699605
0.15801251,0.061998248
0.81636417,-0.7296977
-0.7199981,0.48263597
-0.14138389,0.00941968
0.39671075,0.93685424
0.717922,0.53175926
0.12688315,-0.6660811
-0.6205895,-0.6575409
-0.8060566,-0.28922284
0.23873734,-0.8911741
-0.7356013,-0.645993
-0.72901773,0.49763024
0.6029546,0.37475908
-0.07692373,-0.32929838
-0.37973845,0.59088933
0.058107734,0.88406193
0.36749268,0.27712703
-0.60630274,-0.16283071
0.41074657,-0.10585451
0.35680127,-0.7620294
0.17452061,-0.11129296
0.20388532,0.21490872
0.1854335,0.5637648
0.4897325,-0.39644957
-0.8855803,0.7499279
0.6527897,-0.6958815
0.07849479,-0.62533665
0.5437373,-0.45581043
-0.6761583,-0.7640879
-0.63802004,-0.65832734
-0.29639828,-0.5384233
-0.33168697,0.25667942
0.8508227,-0.19900703
0.17870855,0.8130472
0.7252227,-0.5193504
0.96281564,0.08335352
0.40872288,-0.29801488
0.8014507,-0.1562258
0.2972958,0.70818436
0.9114027,0.5518532
-0.1249882,-0.15007174
-0.5841316,-0.027808428
0.28095448,0.2936505
-0.0014036894,-0.4805131
-0.8571323,-0.597085
-0.41557825,-0.09122586
0.4361937,0.7531967
-0.12533069,-0.7410855
0.24801886,0.98800063
-0.34956586,-0.19665146
0.6280652,0.9715502
0.23888159,0.39415085
-0.4297999,-0.97191036
0.9974891,0.27000797
0.49619055,0.47432637
-0.5300729,-0.5193459
0.3480587,-0.44992292
-0.3523786,0.96055865
-0.9929091,0.53941286
0.95677507,0.7205236
0.74829173,0.06341946
-0.113162875,0.83084834
0.8420268,0.8352355
0.06942296,0.8136023
-0.70574844,0.623698
0.87408066,0.41033757
-0.33124697,0.7053485
0.7578993,0.26754344
-0.41379035,0.03362596
-0.48015797,-0.6362041
0.0037887096,-0.037061572
-0.120809436,0.6246643
-0.06507778,0.28434718
-0.6868247,0.42501688
-0.4074874,-0.88453305
-0.4744116,-0.98932123
0.7820934,-0.19724202
-0.76902044,-0.61403847
-0.9824071,-0.69117856
0.86428416,-0.82983565
-0.4042145,-0.15402031
-0.61903036,0.24075902
0.591964,-0.03801942
-0.7031331,-0.27411473
-0.69422185,0.47199762
0.60984445,0.81250346
0.50076866,-0.9426557
0.108705044,-0.21614146
0.28333306,0.91587174
-0.04926467,-0.7681931
0.62738323,-0.6414814
0.20202637,-0.7966844
-0.6282277,-0.086180925
0.4890988,-0.51041996
-0.46815038,-0.5535164
0.99283195,-0.13952005
0.53873193,0.5428536
0.993793,0.95253074
-0.35425913,-0.60328305
0.10061395,-0.9426589
0.3479061,-0.51843727
-0.50984156,0.20838273
-0.094313264,-0.83601665
-0.92882943,0.8613789
-0.3624506,0.24799037
-0.15550232,-0.10116315
-0.23150575,-0.7018566
-0.9533559,-0.39054978
0.54495966,-0.06651425
-0.6155685,0.3018092
-0.16600311,0.48347235
0.03323102,0.06882024
-0.6693859,-0.7732309
0.59718275,-0.6595025
0.14747024,0.57562387
0.21584654,0.8205856
0.33258665,0.110354066
-0.97207904,-0.5746577
-0.33834183,-0.69548726
-0.36965084,-0.6845
0.8213284,0.5118599
0.6428751,-0.92403257
-0.6908493,-0.38197076
-0.5722369,0.7494817
0.52684283,0.4056356
-0.8729955,-0.37630558
0.6690645,0.7606424
-0.04873824,0.41584504
-0.82525635,-0.6144917
0.8535919,0.46124792
0.30767465,-0.3874128
-0.10449493,0.513566
0.49463546,-0.43264008
0.59320295,0.28478062
0.5308527,-0.44052827
0.92925024,-0.47434354
-0.14629054,-0.16937375
0.42203426,0.5643605
0.50686824,0.21878147
-0.6640147,-0.7710136
0.92040193,-0.12929606
-0.25524926,-0.9174149
-0.49868643,0.71889937
0.46366262,-0.8433385
0.5774119,-0.6903602
-0.13551176,-0.20300543
0.31161582,-0.0921011
-0.92656493,0.9063268
0.6803342,0.200369
0.11278105,0.5104797
-0.103198886,0.8635088
-0.9613702,-0.9274664
0.19761086,0.66015947
0.1947459,-0.12511075
-0.33111608,0.3822906
-0.7309797,-0.22142649
-0.23054099,-0.9181907
-0.89006305,0.10656083
-0.05455017,0.7452074
-0.77821517,-0.2070539
0.78789103,0.39653432
0.7768607,-0.5414853
-0.34128833,0.9884057
0.90936935,-0.9621037
0.7268864,0.20037663
0.31922245,0.97256386
-0.42548454,0.1521715
0.92580104,0.93221986
-0.35876226,-0.79364884
0.86454713,-0.6743884
0.995479,-0.46233726
-0.3131764,0.4578035
-0.49545944,-0.55255854
0.6609049,-0.31207955
0.20564926,0.8701601
-0.18444061,-0.9008715
0.37125003,0.9309441
0.33503878,-0.5728444
-0.24023461,0.44922078
-0.5957755,0.8772373
-0.7753154,-0.9674454
0.19528174,-0.77948093
-0.87157977,-0.13974178
0.7437581,0.5844228
0.8123045,0.81897414
-0.37478292,0.67830586
-0.8188865,-0.37128818
-0.9629507,0.02316928
0.771551,0.7007117
0.81912434,0.9357327
-0.47760367,-0.6828859
0.5977775,0.5626383
-0.08601844,0.3421433
-0.622177,0.8359014
0.7920064,-0.0030020475
0.08570778,0.6482589
0.6623918,0.5937822
0.6136105,0.30527556
-0.30190206,0.77173245
-0.55938804,-0.9652537
0.32506716,0.36210477
0.80556405,0.31406868
0.7733749,0.083015084
-0.64918685,0.4601394
-0.8567401,0.79516613
-0.89844096,-0.5825492
-0.37286425,0.9028847
-0.67131793,0.23821366
-0.1375581,0.93763185
0.28092945,0.28950155
-0.18805516,0.5947672
0.7642381,-0.18110931
-0.045165896,-0.9032589
-0.8282211,-0.10964692
-0.668154,-0.7787993
0.68933904,0.7510309
-0.4398296,0.56110823
0.15952563,-0.052023888
-0.7102622,0.3825307
0.40877032,-0.3207358
-0.28639865,-0.9728389
-0.07165551,0.28958762
0.2047348,0.2900039
0.64087343,0.016273618
0.49410355,0.11340189
0.34474552,0.22366416
-0.87396204,-0.29166532
-0.6408211,0.7542206
-0.6462934,0.68057156
-0.7773894,0.652068
0.8280456,-0.3530488
0.1378423,-0.48624253
0.07730591,-0.67381454
-0.3984182,-0.1171937
-0.90786326,-0.7642224
-0.5224961,-0.6236558
0.5747856,-0.6151992
-0.87422097,-0.78254414
-0.6362401,-0.9094583
-0.6754745,-0.6946484
-0.9783795,0.040765643
0.12739956,0.30330896
-0.08083105,-0.34575665
-0.2046169,0.033694625
0.74109066,-0.25190783
0.099829555,0.9688041
-0.9156548,-0.50444376
0.9793246,-0.81948876
0.660684,-0.9475167
-0.61252093,-0.19817472
-0.9806485,-0.64842105
-0.38377357,-0.9433389
0.17722344,-0.87656164
0.12462711,0.083967924
0.11456442,-0.17851079
0.43291652,0.12859213
0.8297049,-0.17025256
-0.27685857,0.8598852
0.14093864,0.049297452
0.97005177,0.43237865
0.30578566,-0.97041893
-0.46098065,0.89934397
0.9546541,-0.521963
0.8429749,0.36451066
0.9973165,0.8967664
0.7402693,0.10063529
0.777205,0.8143666
-0.44620526,-0.77672875
-0.427737,-0.43226182
0.8537346,0.4875009
-0.14480972,-0.28829598
-0.7917291,0.6343101
-0.15518248,-0.8309634
-0.0139632225,-0.6322491
